datetime,temperature,pressure,windspeed,electricity_consumption
2016/7/3 18:00,-2.1,993,1.7,252
2016/7/3 19:00,-2.1,984,3.09,246
2016/7/3 20:00,-2.1,997,3.855,255
2016/7/3 21:00,-5,995,4.555,279
2016/7/3 22:00,-5.7,994,3.665,273
2016/7/3 23:00,-5,997,6.67,297
2016/7/4 0:00,-4.3,1002,7.46,285
2016/7/4 1:00,-6.4,1005,9.5,288
2016/7/4 2:00,-5.7,997,2.14,282
2016/7/4 3:00,-5.7,988,3.665,276
2016/7/4 4:00,-6.4,998,1.7,261
2016/7/4 5:00,-6.4,992,3.09,258
2016/7/4 6:00,-8.6,990,2.415,282
2016/7/4 7:00,-5.7,985,1.64,300
2016/7/4 8:00,-5,988,2.265,297
2016/7/4 9:00,-6.4,988,1.89,309
2016/7/4 10:00,-4.3,991,3.155,360
2016/7/4 11:00,-4.3,993,4.695,378
2016/7/4 12:00,-3.6,984,2.54,411
2016/7/4 13:00,-2.9,990,2.515,396
2016/7/4 14:00,-2.9,981,2.415,402
2016/7/4 15:00,-2.9,982,2.265,444
2016/7/4 16:00,-2.9,989,2.415,432
2016/7/4 17:00,-2.1,997,4.955,471
2016/7/4 18:00,-6.4,1000,8.46,453
2016/7/4 19:00,-5,993,9.625,459
2016/7/4 20:00,-7.9,998,10.915,450
2016/7/4 21:00,-7.9,983,2.765,438
2016/7/4 22:00,-7.1,990,3.03,435
2016/7/4 23:00,-6.4,986,3.54,465
2016/7/5 0:00,-7.9,992,4.705,408
2016/7/5 1:00,-9.3,986,7.835,411
2016/7/5 2:00,-7.9,982,11.98,381
2016/7/5 3:00,-7.1,990,15.875,393
2016/7/5 4:00,-10,994,18.63,411
2016/7/5 5:00,-7.9,989,24.55,369
2016/7/5 6:00,-7.9,992,27.82,369
2016/7/5 7:00,-9.3,1003,31.7,345
2016/7/5 8:00,-7.1,994,36.37,306
2016/7/5 9:00,-5,991,41.165,354
2016/7/5 10:00,-2.1,993,44.67,321
2016/7/5 11:00,-1.4,1005,46.675,333
2016/7/5 12:00,-1.4,989,4.755,240
2016/7/5 13:00,0,985,7.885,228
2016/7/5 14:00,-0.7,994,10.14,237
2016/7/5 15:00,-0.7,992,13.52,216
2016/7/5 16:00,-0.7,988,4.38,216
2016/7/5 17:00,-2.1,993,6.545,234
2016/7/5 18:00,-2.1,999,8.335,249
2016/7/5 19:00,-3.6,1005,1.515,246
2016/7/5 20:00,-4.3,994,3.03,249
2016/7/5 21:00,-2.9,999,5.395,252
2016/7/5 22:00,-5.7,995,8.025,324
2016/7/5 23:00,-4.3,991,9.815,330
2016/7/6 0:00,-5,1000,2.015,321
2016/7/6 1:00,-4.3,1000,3.03,339
2016/7/6 2:00,-5,1001,3.42,387
2016/7/6 3:00,-5.7,993,4.245,375
2016/7/6 4:00,-4.3,1004,2.14,354
2016/7/6 5:00,-3.6,1000,2.64,369
2016/7/6 6:00,-3.6,1002,2.915,330
2016/7/6 7:00,-3.6,999,4.955,330
2016/7/6 8:00,-5.7,1001,6.995,330
2016/7/6 9:00,-5,1003,10,387
2016/7/6 10:00,-3.6,997,13.505,372
2016/7/6 11:00,-3.6,1004,16.775,342
2016/7/6 12:00,-2.9,987,19.655,363
2016/7/6 13:00,-5,990,24.05,354
2016/7/6 14:00,-5,994,27.555,375
2016/7/6 15:00,-3.6,992,28.595,372
2016/7/6 16:00,-2.9,1004,30.885,354
2016/7/6 17:00,-5,988,31.65,384
2016/7/6 18:00,-5,984,32.915,375
2016/7/6 19:00,-5,1003,2.39,387
2016/7/6 20:00,-4.3,998,2.765,405
2016/7/6 21:00,-3.6,1004,3.53,381
2016/7/6 22:00,-4.3,1000,2.515,405
2016/7/6 23:00,-5,997,1.515,435
2016/7/7 0:00,-4.3,984,2.59,456
2016/7/7 1:00,-5.7,993,2.015,420
2016/7/7 2:00,-6.4,997,1.64,426
2016/7/7 3:00,-7.9,1001,2.14,438
2016/7/7 4:00,-5,994,3.555,501
2016/7/7 5:00,-5,994,7.06,441
2016/7/7 6:00,-6.4,1002,10.815,429
2016/7/7 7:00,-6.4,989,12.695,423
2016/7/7 8:00,-7.1,998,16.715,444
2016/7/7 9:00,-4.3,988,20.985,411
2016/7/7 10:00,-2.1,1008,25.88,408
2016/7/7 11:00,-1.4,988,4.77,327
2016/7/7 12:00,-1.4,1001,9.69,306
2016/7/7 13:00,0,992,13.585,270
2016/7/7 14:00,0,1002,17.73,240
2016/7/7 15:00,0,1003,4.38,234
2016/7/7 16:00,-1.4,1001,2.415,216
2016/7/7 17:00,-1.4,1001,2.915,228
2016/7/7 18:00,0,998,6.295,219
2016/7/7 19:00,-4.3,1004,9.815,228
2016/7/7 20:00,-5,1010,12.945,222
2016/7/7 21:00,-4.3,997,17.84,210
2016/7/7 22:00,-5,992,21.86,225
2016/7/7 23:00,-7.9,1005,24.88,180
2016/7/8 0:00,-5.7,1007,29.275,204
2016/7/8 1:00,-7.1,997,33.03,213
2016/7/8 2:00,-6.4,1002,36.035,180
2016/7/8 3:00,-7.1,1005,41.205,189
2016/7/8 4:00,-8.6,1014,45.1,189
2016/7/8 5:00,-6.4,1003,2.79,183
2016/7/8 6:00,-9.3,999,2.79,210
2016/7/8 7:00,-7.9,996,8.335,207
2016/7/8 8:00,-7.1,1012,5.895,192
2016/7/8 9:00,-8.6,1002,4.63,219
2016/7/8 10:00,-5.7,1009,8.025,198
2016/7/8 11:00,-5.7,998,3.04,201
2016/7/8 12:00,-2.9,1013,10.315,222
2016/7/8 13:00,-2.1,1010,17.715,228
2016/7/8 14:00,-4.3,1010,23.525,207
2016/7/8 15:00,-4.3,1012,29.585,213
2016/7/8 16:00,-3.6,1011,34.395,201
2016/7/8 17:00,-3.6,1002,40.455,213
2016/7/8 18:00,-4.3,1008,46.125,192
2016/7/8 19:00,-6.4,1013,50.295,222
2016/7/8 20:00,-7.1,999,55.465,207
2016/7/8 21:00,-9.3,998,58.86,204
2016/7/8 22:00,-9.3,1013,61.525,228
2016/7/8 23:00,-9.3,999,2.915,231
2016/7/9 0:00,-10,1000,1.765,261
2016/7/9 1:00,-10.7,994,2.79,240
2016/7/9 2:00,-11.4,996,5.33,216
2016/7/9 3:00,-10.7,1002,8.585,210
2016/7/9 4:00,-8.6,1006,10.84,207
2016/7/9 5:00,-8.6,1012,15.51,201
2016/7/9 6:00,-10,993,19.53,213
2016/7/9 7:00,-10.7,1012,22.445,192
2016/7/9 8:00,-10,1011,24.575,204
2016/7/9 9:00,-7.9,1002,28.595,225
2016/7/9 10:00,-7.1,1007,32.99,198
2016/7/9 11:00,-4.3,1011,38.425,204
2016/7/9 12:00,-4.3,996,43.595,210
2016/7/9 13:00,-3.6,1005,49.03,189
2016/7/9 14:00,-4.3,1008,55.09,204
2016/7/9 15:00,-3.6,1008,61.99,201
2016/7/9 16:00,-2.9,994,67.8,222
2016/7/9 17:00,-5,1007,5.92,255
2016/7/9 18:00,-3.6,991,8.925,243
2016/7/9 19:00,-4.3,1009,10.715,258
2016/7/9 20:00,-5,1000,14.47,267
2016/7/9 21:00,-6.4,1005,16.26,258
2016/7/9 22:00,-7.9,1010,2.14,258
2016/7/9 23:00,-10,1010,2.39,285
2016/7/10 0:00,-9.3,992,2.015,276
2016/7/10 1:00,-10.7,998,2.405,291
2016/7/10 2:00,-11.4,999,3.665,312
2016/7/10 3:00,-12.9,1004,5.08,315
2016/7/10 4:00,-13.6,993,5.995,297
2016/7/10 5:00,-13.6,994,8.41,297
2016/7/10 6:00,-13.6,1002,11.29,273
2016/7/10 7:00,-12.1,1004,14.795,246
2016/7/10 8:00,-10.7,1005,1.765,258
2016/7/10 9:00,-10.7,1006,3.165,249
2016/7/10 10:00,-6.4,1007,2.14,246
2016/7/10 11:00,-5,994,3.405,252
2016/7/10 12:00,-4.3,1008,3.795,252
2016/7/10 13:00,-0.7,999,3.54,252
2016/7/10 14:00,-2.1,994,4.205,276
2016/7/10 15:00,0,1006,2.54,237
2016/7/10 16:00,-0.7,993,6.795,228
2016/7/10 17:00,-2.1,994,5.395,252
2016/7/10 18:00,-2.1,1007,8.915,291
2016/7/10 19:00,-2.1,1005,13.81,342
2016/7/10 20:00,-6.4,1004,1.515,324
2016/7/10 21:00,-4.3,999,3.155,348
2016/7/10 22:00,-7.9,993,2.79,312
2016/7/10 23:00,-10.7,1003,3.555,321
2016/7/11 0:00,-11.4,1005,1.64,330
2016/7/11 1:00,-11.4,998,3.655,354
2016/7/11 2:00,-11.4,995,3.665,426
2016/7/11 3:00,-12.1,997,3.555,510
2016/7/11 4:00,-10.7,1010,6.22,450
2016/7/11 5:00,-12.9,993,1.64,444
2016/7/11 6:00,-12.9,1005,2.14,402
2016/7/11 7:00,-10.7,998,5.895,345
2016/7/11 8:00,-12.1,998,3.665,306
2016/7/11 9:00,-8.6,994,2.015,306
2016/7/11 10:00,-6.4,1004,3.29,303
2016/7/11 11:00,-5,1006,5.08,294
2016/7/11 12:00,-2.9,1004,6.62,270
2016/7/11 13:00,-2.9,994,2.665,267
2016/7/11 14:00,-0.7,988,2.54,270
2016/7/11 15:00,-0.7,992,2.665,306
2016/7/11 16:00,-1.4,994,4.77,375
2016/7/11 17:00,-1.4,1000,8.9,381
2016/7/11 18:00,-1.4,1002,12.295,402
2016/7/11 19:00,-2.1,996,15.3,486
2016/7/11 20:00,-7.9,1008,2.765,507
2016/7/11 21:00,-6.4,994,3.805,456
2016/7/11 22:00,-5,991,7.7,468
2016/7/11 23:00,-4.3,992,2.765,312
2016/7/12 0:00,-3.6,1008,9.565,198
2016/7/12 1:00,-3.6,1012,16.965,195
2016/7/12 2:00,-5,1014,25.015,201
2016/7/12 3:00,-7.1,1010,31.45,213
2016/7/12 4:00,-7.9,1004,35.095,192
2016/7/12 5:00,-7.9,998,38.74,204
2016/7/12 6:00,-7.9,999,41.28,210
2016/7/12 7:00,-7.9,1016,43.91,189
2016/7/12 8:00,-7.9,1018,2.14,222
2016/7/12 9:00,-6.4,1005,3.415,243
2016/7/12 10:00,-4.3,1006,4.33,222
2016/7/12 11:00,-3.6,1007,2.79,222
2016/7/12 12:00,-4.3,999,2.515,183
2016/7/12 13:00,-2.1,998,5.02,192
2016/7/12 14:00,-2.9,1006,9.415,186
2016/7/12 15:00,-2.1,1000,12.81,204
2016/7/12 16:00,-0.7,1008,17.73,210
2016/7/12 17:00,-2.1,1008,4.63,219
2016/7/12 18:00,-2.1,1015,4.005,249
2016/7/12 19:00,-3.6,1003,7.775,219
2016/7/12 20:00,-6.4,999,1.075,243
2016/7/12 21:00,-5.7,1010,2.09,246
2016/7/12 22:00,-8.6,1010,3.88,246
2016/7/12 23:00,-10,1005,2.39,270
2016/7/13 0:00,-9.3,1011,1.89,246
2016/7/13 1:00,-10.7,1005,2.79,291
2016/7/13 2:00,-9.3,1011,2.015,291
2016/7/13 3:00,-10,1010,3.54,300
2016/7/13 4:00,-10.7,1013,4.455,288
2016/7/13 5:00,-12.9,994,7.245,309
2016/7/13 6:00,-11.4,1003,1.64,303
2016/7/13 7:00,-12.1,1006,3.165,315
2016/7/13 8:00,-12.9,995,2.14,327
2016/7/13 9:00,-8.6,1009,4.43,342
2016/7/13 10:00,-7.9,1011,1.89,330
2016/7/13 11:00,-4.3,995,2.655,339
2016/7/13 12:00,-3.6,991,3.295,309
2016/7/13 13:00,-2.9,1007,5.31,315
2016/7/13 14:00,-3.6,992,5.825,267
2016/7/13 15:00,-2.1,1009,2.915,279
2016/7/13 16:00,-1.4,1003,1.515,285
2016/7/13 17:00,-2.9,994,2.015,348
2016/7/13 18:00,-6.4,991,2.765,318
2016/7/13 19:00,-8.6,997,3.415,327
2016/7/13 20:00,-7.1,1007,3.415,330
2016/7/13 21:00,-9.3,1010,3.165,411
2016/7/13 22:00,-7.9,995,2.265,543
2016/7/13 23:00,-8.6,1011,3.54,528
2016/7/14 0:00,-9.3,1003,2.79,504
2016/7/14 1:00,-9.3,1007,5.33,375
2016/7/14 2:00,-10,1007,7.585,342
2016/7/14 3:00,-10.7,998,12.88,348
2016/7/14 4:00,-10,1012,17.525,258
2016/7/14 5:00,-9.3,1001,1.64,240
2016/7/14 6:00,-11.4,999,3.53,255
2016/7/14 7:00,-9.3,999,4.17,282
2016/7/14 8:00,-11.4,1002,3.415,405
2016/7/14 9:00,-10,1008,4.205,387
2016/7/14 10:00,-5,998,6.37,456
2016/7/14 11:00,-5,997,1.515,426
2016/7/14 12:00,-2.1,1006,2.53,381
2016/7/14 13:00,-1.4,999,4.17,294
2016/7/14 14:00,-0.7,998,3.04,276
2016/7/14 15:00,-2.9,1003,3.54,336
2016/7/14 16:00,-0.7,995,4.63,363
2016/7/14 17:00,-2.9,996,7.885,348
2016/7/14 18:00,-4.3,1011,10.515,300
2016/7/14 19:00,-5,997,13.895,303
2016/7/14 20:00,-3.6,1000,3.415,297
2016/7/14 21:00,-7.1,1006,4.18,297
2016/7/14 22:00,-7.9,1004,4.445,306
2016/7/14 23:00,-8.6,998,5.96,324
2016/7/15 0:00,-7.9,1011,7.225,342
2016/7/15 1:00,-9.3,1009,2.14,327
2016/7/15 2:00,-10,1005,3.93,402
2016/7/15 3:00,-11.4,1010,6.095,453
2016/7/15 4:00,-10.7,1010,7.76,408
2016/7/15 5:00,-10.7,995,1.765,366
2016/7/15 6:00,-12.1,993,2.53,324
2016/7/15 7:00,-12.1,1003,5.005,291
2016/7/15 8:00,-10,1011,5.795,261
2016/7/15 9:00,-8.6,1006,8.675,249
2016/7/15 10:00,-5.7,1004,12.695,258
2016/7/15 11:00,-3.6,993,14.735,252
2016/7/15 12:00,-2.9,997,2.415,255
2016/7/15 13:00,-1.4,1000,4.555,264
2016/7/15 14:00,0,1001,4.82,240
2016/7/15 15:00,-1.4,998,7.235,228
2016/7/15 16:00,0.7,993,7.875,267
2016/7/15 17:00,-2.1,1008,3.665,282
2016/7/15 18:00,-3.6,1002,7.56,504
2016/7/15 19:00,-5,997,9.69,708
2016/7/15 20:00,-6.4,1005,2.015,774
2016/7/15 21:00,-4.3,1008,2.78,792
2016/7/15 22:00,-5.7,1001,3.29,846
2016/7/15 23:00,-5,993,1.64,864
2016/7/16 0:00,-7.1,996,3.04,873
2016/7/16 1:00,-7.1,992,1.64,981
2016/7/16 2:00,-6.4,999,3.405,957
2016/7/16 3:00,-6.4,1005,3.67,978
2016/7/16 4:00,-5,1003,2.915,984
2016/7/16 5:00,-5.7,1005,3.665,942
2016/7/16 6:00,-7.1,1007,2.265,918
2016/7/16 7:00,-5.7,995,3.655,828
2016/7/16 8:00,-7.9,1003,4.695,747
2016/7/16 9:00,-6.4,1005,6.11,765
2016/7/16 10:00,-5.7,1000,2.64,780
2016/7/16 11:00,-4.3,1008,3.165,750
2016/7/16 12:00,-2.1,987,7.06,717
2016/7/16 13:00,-2.1,997,10.315,582
2016/7/16 14:00,-2.1,998,3.04,390
2016/7/16 15:00,0,1005,4.205,522
2016/7/16 16:00,0,1001,6.62,549
2016/7/16 17:00,-2.9,987,9.035,567
2016/7/16 18:00,-2.9,995,11.29,600
2016/7/16 19:00,-6.4,1002,13.83,648
2016/7/16 20:00,-5.7,998,15.245,705
2016/7/16 21:00,-5,992,2.14,693
2016/7/16 22:00,-5.7,1007,3.54,564
2016/7/16 23:00,-4.3,1001,4.58,615
2016/7/17 0:00,-5,993,8.975,609
2016/7/17 1:00,-4.3,999,11.605,540
2016/7/17 2:00,-4.3,995,14.61,528
2016/7/17 3:00,-6.4,998,19.78,480
2016/7/17 4:00,-4.3,1011,24.575,381
2016/7/17 5:00,-6.4,994,30.635,294
2016/7/17 6:00,-5.7,1005,36.055,267
2016/7/17 7:00,-5,1008,2.14,288
2016/7/17 8:00,-5,992,2.79,264
2016/7/17 9:00,-6.4,1006,4.58,291
2016/7/17 10:00,-6.4,1012,6.87,270
2016/7/17 11:00,-2.9,995,2.265,303
2016/7/17 12:00,-3.6,998,2.665,342
2016/7/17 13:00,-2.1,1007,2.39,288
2016/7/17 14:00,-1.4,1002,4.305,255
2016/7/17 15:00,-0.7,998,9.025,186
2016/7/17 16:00,-0.7,999,16.175,207
2016/7/17 17:00,-1.4,1002,22.075,210
2016/7/17 18:00,-2.1,996,29.35,405
2016/7/17 19:00,-2.1,994,33.995,477
2016/7/17 20:00,-2.9,999,38.14,525
2016/7/17 21:00,-1.4,1004,41.535,639
2016/7/17 22:00,-5,1003,45.555,654
2016/7/17 23:00,-2.9,992,51.1,555
2016/7/18 0:00,-2.1,992,55.52,228
2016/7/18 1:00,-6.4,1002,59.025,210
2016/7/18 2:00,-2.9,993,64.835,201
2016/7/18 3:00,-5,999,69.755,198
2016/7/18 4:00,-7.1,996,74.675,207
2016/7/18 5:00,-7.1,1009,3.665,222
2016/7/18 6:00,-10.7,1002,4.58,198
2016/7/18 7:00,-7.9,1001,8.21,219
2016/7/18 8:00,-6.4,1010,4.255,213
2016/7/18 9:00,-4.3,999,7.385,246
2016/7/18 10:00,-2.1,1006,10.515,240
2016/7/18 11:00,0,1001,5.145,243
2016/7/18 12:00,0,995,2.14,258
2016/7/18 13:00,0.7,1002,3.93,270
2016/7/18 14:00,0.7,1004,4.38,354
2016/7/18 15:00,-0.7,1007,8.4,306
2016/7/18 16:00,0,1002,13.445,282
2016/7/18 17:00,-0.7,993,17.34,276
2016/7/18 18:00,-0.7,1008,18.63,306
2016/7/18 19:00,-2.1,1000,2.015,336
2016/7/18 20:00,-2.9,1007,3.54,324
2016/7/18 21:00,-3.6,995,6.435,357
2016/7/18 22:00,-6.4,1012,8.475,417
2016/7/18 23:00,-4.3,1005,12.245,396
2016/7/19 0:00,-6.4,1009,16.265,396
2016/7/19 1:00,-4.3,1006,21.535,384
2016/7/19 2:00,-5,1002,22.2,339
2016/7/19 3:00,-5,1001,25.33,324
2016/7/19 4:00,-5,987,2.39,330
2016/7/19 5:00,-6.4,1001,2.655,336
2016/7/19 6:00,-5,997,3.415,357
2016/7/19 7:00,-5,992,1.765,351
2016/7/19 8:00,-6.4,997,3.655,342
2016/7/19 9:00,-5,1000,3.295,360
2016/7/19 10:00,-6.4,987,3.04,369
2016/7/19 11:00,-4.3,994,4.33,369
2016/7/19 12:00,-4.3,995,2.14,408
2016/7/19 13:00,-1.4,994,3.305,438
2016/7/19 14:00,-2.9,990,3.29,447
2016/7/19 15:00,-2.9,981,6.795,414
2016/7/19 16:00,-1.4,991,7.96,432
2016/7/19 17:00,-2.1,993,10.25,435
2016/7/19 18:00,-4.3,983,2.765,444
2016/7/19 19:00,-1.4,984,13.195,207
2016/7/19 20:00,-2.1,1000,23.025,210
2016/7/19 21:00,-3.6,1003,30.575,207
2016/7/19 22:00,-3.6,987,39.64,231
2016/7/19 23:00,-2.9,997,46.79,204
2016/7/20 0:00,-5,996,51.81,192
2016/7/20 1:00,-2.9,1006,61.765,198
2016/7/20 2:00,-4.3,993,71.47,198
2016/7/20 3:00,-3.6,1004,86.045,210
2016/7/20 4:00,-4.3,999,99.255,192
2016/7/20 5:00,-5,998,109.685,186
2016/7/20 6:00,-5.7,993,115.495,177
2016/7/20 7:00,-4.3,998,125.435,207
2016/7/20 8:00,-4.3,1007,137.505,186
2016/7/20 9:00,-4.3,1007,147.81,198
2016/7/20 10:00,-4.3,991,160.13,192
2016/7/20 11:00,-2.1,1009,172.95,189
2016/7/20 12:00,-1.4,1000,184.645,180
2016/7/20 13:00,-1.4,1002,195.95,204
2016/7/20 14:00,-1.4,1001,208.285,204
2016/7/20 15:00,-1.4,1009,221.105,192
2016/7/20 16:00,-1.4,991,232.535,201
2016/7/20 17:00,-3.6,1002,241.365,189
2016/7/20 18:00,-4.3,996,252.07,183
2016/7/20 19:00,-4.3,1005,259.995,189
2016/7/20 20:00,-3.6,1003,266.395,186
2016/7/20 21:00,-5.7,1006,273.795,183
2016/7/20 22:00,-5,1000,278.465,207
2016/7/20 23:00,-4.3,1010,286.49,186
2016/7/21 0:00,-5.7,1014,293.265,210
2016/7/21 1:00,-5.7,1011,298.575,186
2016/7/21 2:00,-5.7,1002,308.015,216
2016/7/21 3:00,-9.3,1015,311.535,195
2016/7/21 4:00,-7.1,995,316.33,204
2016/7/21 5:00,-9.3,1014,319.835,207
2016/7/21 6:00,-8.6,1005,325.255,201
2016/7/21 7:00,-7.9,995,330.05,207
2016/7/21 8:00,-7.1,1006,4.63,213
2016/7/21 9:00,-6.4,1011,7.885,201
2016/7/21 10:00,-4.3,1005,4.755,216
2016/7/21 11:00,-2.1,999,7.01,210
2016/7/21 12:00,-1.4,999,1.515,201
2016/7/21 13:00,-2.1,995,3.415,225
2016/7/21 14:00,0,995,4.13,252
2016/7/21 15:00,-0.7,994,5.395,258
2016/7/21 16:00,-2.1,1000,10.44,228
2016/7/21 17:00,-0.7,997,13.835,264
2016/7/21 18:00,-3.6,1008,17.84,252
2016/7/21 19:00,-2.1,990,20.22,276
2016/7/21 20:00,-3.6,1007,21.76,306
2016/7/21 21:00,-5.7,991,24.05,321
2016/7/21 22:00,-6.4,1007,1.64,336
2016/7/21 23:00,-7.9,996,2.39,306
2016/7/22 0:00,-8.6,1007,2.54,327
2016/7/22 1:00,-9.3,1001,2.64,339
2016/7/22 2:00,-8.6,988,2.265,369
2016/7/22 3:00,-9.3,993,4.055,399
2016/7/22 4:00,-9.3,994,5.97,396
2016/7/22 5:00,-10.7,999,8.01,372
2016/7/22 6:00,-10.7,995,9.55,327
2016/7/22 7:00,-11.4,995,12.93,303
2016/7/22 8:00,-10,1001,15.31,315
2016/7/22 9:00,-7.9,1001,2.39,300
2016/7/22 10:00,-5,999,5.005,318
2016/7/22 11:00,-3.6,1000,5.795,327
2016/7/22 12:00,-1.4,1001,2.14,312
2016/7/22 13:00,-0.7,989,2.915,336
2016/7/22 14:00,-0.7,1000,2.265,333
2016/7/22 15:00,0.7,982,3.405,345
2016/7/22 16:00,-0.7,981,2.54,324
2016/7/22 17:00,-0.7,981,2.765,336
2016/7/22 18:00,-2.9,995,2.655,414
2016/7/22 19:00,-5,982,1.64,432
2016/7/22 20:00,-5.7,1002,3.28,456
2016/7/22 21:00,-7.9,987,4.32,459
2016/7/22 22:00,-7.9,994,2.915,510
2016/7/22 23:00,-6.4,995,3.54,498
2016/7/23 0:00,-7.1,988,4.83,570
2016/7/23 1:00,-7.9,992,3.165,606
2016/7/23 2:00,-9.3,987,1.825,624
2016/7/23 3:00,-10,984,1.65,618
2016/7/23 4:00,-10,990,2.515,624
2016/7/23 5:00,-10.7,998,2.2,576
2016/7/23 6:00,-8.6,996,1.89,546
2016/7/23 7:00,-10,995,3.805,480
2016/7/23 8:00,-9.3,991,5.22,444
2016/7/23 9:00,-6.4,987,2.39,438
2016/7/23 10:00,-5.7,980,2.715,492
2016/7/23 11:00,-2.9,995,2.915,564
2016/7/23 12:00,-2.9,996,2.39,483
2016/7/23 13:00,-1.4,994,3.04,477
2016/7/23 14:00,-2.1,983,2.515,474
2016/7/23 15:00,-2.1,978,2.405,459
2016/7/23 16:00,-0.7,986,4.17,459
2016/7/23 17:00,-2.9,988,2.14,537
2016/7/23 18:00,-3.6,977,2.515,561
2016/7/23 19:00,-6.4,988,2.655,546
2016/7/23 20:00,-6.4,981,2.765,543
2016/7/23 21:00,-6.4,979,3.415,582
2016/7/23 22:00,-6.4,993,1.515,582
2016/7/23 23:00,-6.4,982,3.68,597
2016/8/1 0:00,-1.4,990,1.89,414
2016/8/1 1:00,-3.6,986,1.075,414
2016/8/1 2:00,-1.4,997,2.915,399
2016/8/1 3:00,-2.1,997,4.055,381
2016/8/1 4:00,-4.3,989,6.095,387
2016/8/1 5:00,-2.9,979,7.135,402
2016/8/1 6:00,-2.1,981,8.8,390
2016/8/1 7:00,-1.4,982,12.93,423
2016/8/1 8:00,-1.4,983,15.935,420
2016/8/1 9:00,-0.7,981,19.19,396
2016/8/1 10:00,-1.4,994,21.195,402
2016/8/1 11:00,-2.1,992,2.265,423
2016/8/1 12:00,-1.4,986,2.015,360
2016/8/1 13:00,-2.1,994,2.905,348
2016/8/1 14:00,-2.1,975,3.54,378
2016/8/1 15:00,-2.1,979,5.205,342
2016/8/1 16:00,-1.4,983,6.87,348
2016/8/1 17:00,-0.7,978,9.75,318
2016/8/1 18:00,0,991,13.005,339
2016/8/1 19:00,-1.4,986,16.26,354
2016/8/1 20:00,-0.7,974,19.515,330
2016/8/1 21:00,-1.4,985,22.895,333
2016/8/1 22:00,-1.4,973,26.04,366
2016/8/1 23:00,-2.9,982,29.045,348
2016/8/2 0:00,-2.9,979,31.085,360
2016/8/2 1:00,-2.1,991,33.715,348
2016/8/2 2:00,-3.6,987,37.22,366
2016/8/2 3:00,-1.4,986,39.975,378
2016/8/2 4:00,-1.4,984,42.015,384
2016/8/2 5:00,-2.9,977,1.64,378
2016/8/2 6:00,-2.1,974,3.755,381
2016/8/2 7:00,-5,974,8.275,390
2016/8/2 8:00,-2.9,983,13.71,360
2016/8/2 9:00,0,986,21.235,342
2016/8/2 10:00,2.9,987,28.785,258
2016/8/2 11:00,4.3,983,37.975,228
2016/8/2 12:00,2.1,975,49.92,201
2016/8/2 13:00,3.6,985,61.975,216
2016/8/2 14:00,3.6,986,71.305,210
2016/8/2 15:00,1.4,984,81.985,207
2016/8/2 16:00,2.9,978,90.16,198
2016/8/2 17:00,-0.7,985,99.1,207
2016/8/2 18:00,-1.4,994,105.535,210
2016/8/2 19:00,-1.4,987,5.67,207
2016/8/2 20:00,-2.9,997,11.73,210
2016/8/2 21:00,-2.1,982,16.25,207
2016/8/2 22:00,-2.9,987,19.52,210
2016/8/2 23:00,-2.9,1002,23.775,207
2016/8/3 0:00,-2.9,993,28.695,195
2016/8/3 1:00,-5,995,30.485,192
2016/8/3 2:00,-3.6,984,31.9,198
2016/8/3 3:00,-2.9,989,2.265,192
2016/8/3 4:00,-5.7,1000,9.425,201
2016/8/3 5:00,-4.3,988,15.735,195
2016/8/3 6:00,-5.7,999,24.675,198
2016/8/3 7:00,-7.1,991,30.825,198
2016/8/3 8:00,-7.1,995,39.765,183
2016/8/3 9:00,-6.4,1001,47.565,198
2016/8/3 10:00,-3.6,1004,55.99,198
2016/8/3 11:00,-3.6,1001,63.79,195
2016/8/3 12:00,-2.9,1005,72.465,204
2016/8/3 13:00,-2.1,999,81.405,177
2016/8/3 14:00,-2.9,998,88.83,186
2016/8/3 15:00,-2.1,995,97.88,204
2016/8/3 16:00,-3.6,997,106.055,210
2016/8/3 17:00,-2.9,995,114.745,180
2016/8/3 18:00,-5,994,119.415,180
2016/8/3 19:00,-6.4,992,123.435,183
2016/8/3 20:00,-6.4,991,127.455,192
2016/8/3 21:00,-7.1,996,4.645,204
2016/8/3 22:00,-6.4,1002,7.685,195
2016/8/3 23:00,-5.7,989,6.795,189
2016/8/4 0:00,-7.9,1003,8.085,189
2016/8/4 1:00,-7.9,1006,13.895,198
2016/8/4 2:00,-7.9,991,20.42,207
2016/8/4 3:00,-6.4,992,26.98,198
2016/8/4 4:00,-6.4,1000,31.275,198
2016/8/4 5:00,-7.9,999,36.82,177
2016/8/4 6:00,-8.6,992,40.865,210
2016/8/4 7:00,-7.1,1001,47.675,213
2016/8/4 8:00,-6.4,997,52.735,180
2016/8/4 9:00,-5,1002,57.78,183
2016/8/4 10:00,-5.7,992,64.805,192
2016/8/4 11:00,-5,1011,72.58,183
2016/8/4 12:00,-5,1006,73.62,198
2016/8/4 13:00,-4.3,1009,77.5,207
2016/8/4 14:00,-4.3,1004,81.52,198
2016/8/4 15:00,-2.1,1005,83.56,204
2016/8/4 16:00,-2.9,1000,4.38,186
2016/8/4 17:00,-5,1004,7.01,219
2016/8/4 18:00,-4.3,999,1.765,192
2016/8/4 19:00,-6.4,1007,1.89,249
2016/8/4 20:00,-7.9,997,2.78,279
2016/8/4 21:00,-5,995,5.195,303
