date,COMED_MW,hour
2016/8/29,17880,17
2016/8/29,17259,18
2016/8/29,16687,19
2016/8/29,16271,20
2016/8/29,16122,21
2016/8/29,15814,22
2016/8/29,15004,23
2016/8/30,13786,0
2016/8/30,12647,1
2016/8/30,11815,2
2016/8/30,11208,3
2016/8/30,10805,4
2016/8/30,10620,5
2016/8/30,10795,6
2016/8/30,11584,7
2016/8/30,12812,8
2016/8/30,13540,9
2016/8/30,13879,10
2016/8/30,14397,11
2016/8/30,15188,12
2016/8/30,15727,13
2016/8/30,16486,14
2016/8/30,17380,15
2016/8/30,17923,16
2016/8/30,18180,17
2016/8/30,17992,18
2016/8/30,17216,19
2016/8/30,16438,20
2016/8/30,16054,21
2016/8/30,15833,22
2016/8/30,14924,23
2016/8/31,13660,0
2016/8/31,12473,1
2016/8/31,11616,2
2016/8/31,10971,3
2016/8/31,10593,4
2016/8/31,10362,5
2016/8/31,10475,6
2016/8/31,11189,7
2016/8/31,12109,8
2016/8/31,12756,9
2016/8/31,13373,10
2016/8/31,14074,11
2016/8/31,14761,12
2016/8/31,15198,13
2016/8/31,15416,14
2016/8/31,15650,15
2016/8/31,15769,16
2016/8/31,15720,17
2016/8/31,15481,18
2016/8/31,14858,19
2016/8/31,13944,20
2016/8/31,13500,21
2016/8/31,13311,22
2016/8/31,12583,23
2016/9/1,11593,0
2016/9/1,10633,1
2016/9/1,9937,2
2016/9/1,9471,3
2016/9/1,9158,4
2016/9/1,9160,5
2016/9/1,9295,6
2016/9/1,9902,7
2016/9/1,10831,8
2016/9/1,11501,9
2016/9/1,12071,10
2016/9/1,12480,11
2016/9/1,12877,12
2016/9/1,13044,13
2016/9/1,13096,14
2016/9/1,13188,15
2016/9/1,13256,16
2016/9/1,13161,17
2016/9/1,13087,18
2016/9/1,12865,19
2016/9/1,12361,20
2016/9/1,12298,21
2016/9/1,12340,22
2016/9/1,11827,23
2016/9/2,10977,0
2016/9/2,10157,1
2016/9/2,9541,2
2016/9/2,9125,3
2016/9/2,8883,4
2016/9/2,8772,5
2016/9/2,8887,6
2016/9/2,9498,7
2016/9/2,10254,8
2016/9/2,11006,9
2016/9/2,11674,10
2016/9/2,12172,11
2016/9/2,12544,12
2016/9/2,12800,13
2016/9/2,12977,14
2016/9/2,13146,15
2016/9/2,13281,16
2016/9/2,13311,17
2016/9/2,13292,18
2016/9/2,13009,19
2016/9/2,12411,20
2016/9/2,12187,21
2016/9/2,12074,22
2016/9/2,11645,23
2016/9/3,10883,0
2016/9/3,10109,1
2016/9/3,9454,2
2016/9/3,9038,3
2016/9/3,8718,4
2016/9/3,8525,5
2016/9/3,8470,6
2016/9/3,8588,7
2016/9/3,8646,8
2016/9/3,8994,9
2016/9/3,9665,10
2016/9/3,10276,11
2016/9/3,10734,12
2016/9/3,11134,13
2016/9/3,11401,14
2016/9/3,11613,15
2016/9/3,11834,16
2016/9/3,12029,17
2016/9/3,12109,18
2016/9/3,11946,19
2016/9/3,11466,20
2016/9/3,11324,21
2016/9/3,11312,22
2016/9/3,10930,23
2016/9/4,10349,0
2016/9/4,9723,1
2016/9/4,9151,2
2016/9/4,8723,3
2016/9/4,8459,4
2016/9/4,8224,5
2016/9/4,8160,6
2016/9/4,8128,7
2016/9/4,8074,8
2016/9/4,8290,9
2016/9/4,8935,10
2016/9/4,9611,11
2016/9/4,10388,12
2016/9/4,10936,13
2016/9/4,11172,14
2016/9/4,11597,15
2016/9/4,11959,16
2016/9/4,12126,17
2016/9/4,12017,18
2016/9/4,11823,19
2016/9/4,11493,20
2016/9/4,11525,21
2016/9/4,11536,22
2016/9/4,11187,23
2016/9/5,10597,0
2016/9/5,9957,1
2016/9/5,9353,2
2016/9/5,8920,3
2016/9/5,8617,4
2016/9/5,8496,5
2016/9/5,8432,6
2016/9/5,8592,7
2016/9/5,8619,8
2016/9/5,8927,9
2016/9/5,9647,10
2016/9/5,10693,11
2016/9/5,11930,12
2016/9/5,13134,13
2016/9/5,14166,14
2016/9/5,14921,15
2016/9/5,15535,16
2016/9/5,15993,17
2016/9/5,16295,18
2016/9/5,16350,19
2016/9/5,15958,20
2016/9/5,15800,21
2016/9/5,15643,22
2016/9/5,14939,23
2016/9/6,13829,0
2016/9/6,12826,1
2016/9/6,12023,2
2016/9/6,11518,3
2016/9/6,11118,4
2016/9/6,10945,5
2016/9/6,11133,6
2016/9/6,11893,7
2016/9/6,13070,8
2016/9/6,14196,9
2016/9/6,15374,10
2016/9/6,16582,11
2016/9/6,17838,12
2016/9/6,18906,13
2016/9/6,19808,14
2016/9/6,20319,15
2016/9/6,20612,16
2016/9/6,20927,17
2016/9/6,20949,18
2016/9/6,20740,19
2016/9/6,20061,20
2016/9/6,19686,21
2016/9/6,19193,22
2016/9/6,18102,23
2016/9/7,16651,0
2016/9/7,15205,1
2016/9/7,14212,2
2016/9/7,13418,3
2016/9/7,12871,4
2016/9/7,12580,5
2016/9/7,12597,6
2016/9/7,13293,7
2016/9/7,14314,8
2016/9/7,15212,9
2016/9/7,16061,10
2016/9/7,16910,11
2016/9/7,17731,12
2016/9/7,18517,13
2016/9/7,18693,14
2016/9/7,18968,15
2016/9/7,19653,16
2016/9/7,20153,17
2016/9/7,20014,18
2016/9/7,19336,19
2016/9/7,18812,20
2016/9/7,18493,21
2016/9/7,17688,22
2016/9/7,16568,23
2016/9/8,15227,0
2016/9/8,13940,1
2016/9/8,13007,2
2016/9/8,12343,3
2016/9/8,11903,4
2016/9/8,11686,5
2016/9/8,11778,6
2016/9/8,12410,7
2016/9/8,13376,8
2016/9/8,13948,9
2016/9/8,14290,10
2016/9/8,14569,11
2016/9/8,14808,12
2016/9/8,15090,13
2016/9/8,15532,14
2016/9/8,16140,15
2016/9/8,16453,16
2016/9/8,16713,17
2016/9/8,16996,18
2016/9/8,17092,19
2016/9/8,16544,20
2016/9/8,16317,21
2016/9/8,15992,22
2016/9/8,15014,23
2016/9/9,13763,0
2016/9/9,12475,1
2016/9/9,11505,2
2016/9/9,10809,3
2016/9/9,10355,4
2016/9/9,10086,5
2016/9/9,10169,6
2016/9/9,10797,7
2016/9/9,11728,8
2016/9/9,12451,9
2016/9/9,13125,10
2016/9/9,13653,11
2016/9/9,14144,12
2016/9/9,14598,13
2016/9/9,14945,14
2016/9/9,15372,15
2016/9/9,15725,16
2016/9/9,15827,17
2016/9/9,15571,18
2016/9/9,15022,19
2016/9/9,14283,20
2016/9/9,14051,21
2016/9/9,13757,22
2016/9/9,13191,23
2016/9/10,12354,0
2016/9/10,11386,1
2016/9/10,10654,2
2016/9/10,10075,3
2016/9/10,9700,4
2016/9/10,9505,5
2016/9/10,9467,6
2016/9/10,9713,7
2016/9/10,10068,8
2016/9/10,10471,9
2016/9/10,11081,10
2016/9/10,11500,11
2016/9/10,11714,12
2016/9/10,11628,13
2016/9/10,11636,14
2016/9/10,11690,15
2016/9/10,11685,16
2016/9/10,11686,17
2016/9/10,11712,18
2016/9/10,11455,19
2016/9/10,11100,20
2016/9/10,11118,21
2016/9/10,11039,22
2016/9/10,10566,23
2016/9/11,9974,0
2016/9/11,9272,1
2016/9/11,8723,2
2016/9/11,8302,3
2016/9/11,8115,4
2016/9/11,7953,5
2016/9/11,7850,6
2016/9/11,7871,7
2016/9/11,8009,8
2016/9/11,8204,9
2016/9/11,8707,10
2016/9/11,9225,11
2016/9/11,9787,12
2016/9/11,10081,13
2016/9/11,10414,14
2016/9/11,10711,15
2016/9/11,10965,16
2016/9/11,11193,17
2016/9/11,11341,18
2016/9/11,11393,19
2016/9/11,11170,20
2016/9/11,11241,21
2016/9/11,11140,22
2016/9/11,10667,23
2016/9/12,9900,0
2016/9/12,9320,1
2016/9/12,8847,2
2016/9/12,8500,3
2016/9/12,8383,4
2016/9/12,8252,5
2016/9/12,8513,6
2016/9/12,9183,7
2016/9/12,10128,8
2016/9/12,10798,9
2016/9/12,11494,10
2016/9/12,12031,11
2016/9/12,12581,12
2016/9/12,12907,13
2016/9/12,13254,14
2016/9/12,13616,15
2016/9/12,13899,16
2016/9/12,14151,17
2016/9/12,14227,18
2016/9/12,13922,19
2016/9/12,13347,20
2016/9/12,13368,21
2016/9/12,13071,22
2016/9/12,12328,23
2016/9/13,11360,0
2016/9/13,10406,1
2016/9/13,9787,2
2016/9/13,9353,3
2016/9/13,9060,4
2016/9/13,8971,5
2016/9/13,9091,6
2016/9/13,9786,7
2016/9/13,10724,8
2016/9/13,11406,9
2016/9/13,12171,10
2016/9/13,12868,11
2016/9/13,13556,12
2016/9/13,14180,13
2016/9/13,14873,14
2016/9/13,15555,15
2016/9/13,15941,16
2016/9/13,16156,17
2016/9/13,16143,18
2016/9/13,15690,19
2016/9/13,15044,20
2016/9/13,15052,21
2016/9/13,14679,22
2016/9/13,13840,23
2016/9/14,12677,0
2016/9/14,11502,1
2016/9/14,10685,2
2016/9/14,10111,3
2016/9/14,9747,4
2016/9/14,9600,5
2016/9/14,9672,6
2016/9/14,10297,7
2016/9/14,11358,8
2016/9/14,11886,9
2016/9/14,12258,10
2016/9/14,12754,11
2016/9/14,13177,12
2016/9/14,13479,13
2016/9/14,13689,14
2016/9/14,13828,15
2016/9/14,13844,16
2016/9/14,13989,17
2016/9/14,13900,18
2016/9/14,13485,19
2016/9/14,12842,20
2016/9/14,12963,21
2016/9/14,12698,22
2016/9/14,11994,23
2016/9/15,11087,0
2016/9/15,10192,1
2016/9/15,9537,2
2016/9/15,9161,3
2016/9/15,8908,4
2016/9/15,8772,5
2016/9/15,8964,6
2016/9/15,9583,7
2016/9/15,10523,8
2016/9/15,11152,9
2016/9/15,11750,10
2016/9/15,12209,11
2016/9/15,12638,12
2016/9/15,12991,13
2016/9/15,13396,14
2016/9/15,13821,15
2016/9/15,14096,16
2016/9/15,14330,17
2016/9/15,14388,18
2016/9/15,14040,19
2016/9/15,13398,20
2016/9/15,13469,21
2016/9/15,13168,22
2016/9/15,12487,23
2016/9/16,11476,0
2016/9/16,10564,1
2016/9/16,9852,2
2016/9/16,9370,3
2016/9/16,9073,4
2016/9/16,8935,5
2016/9/16,9024,6
2016/9/16,9731,7
2016/9/16,10800,8
2016/9/16,11427,9
2016/9/16,12022,10
2016/9/16,12608,11
2016/9/16,13476,12
2016/9/16,14266,13
2016/9/16,14500,14
2016/9/16,14721,15
2016/9/16,15273,16
2016/9/16,15660,17
2016/9/16,15647,18
2016/9/16,15238,19
2016/9/16,14729,20
2016/9/16,14697,21
2016/9/16,14335,22
2016/9/16,13761,23
2016/9/17,12866,0
2016/9/17,11940,1
2016/9/17,11000,2
2016/9/17,10405,3
2016/9/17,9919,4
2016/9/17,9613,5
2016/9/17,9506,6
2016/9/17,9694,7
2016/9/17,10046,8
2016/9/17,10348,9
2016/9/17,10991,10
2016/9/17,11793,11
2016/9/17,12425,12
2016/9/17,12962,13
2016/9/17,13378,14
2016/9/17,13647,15
2016/9/17,13849,16
2016/9/17,13922,17
2016/9/17,13874,18
2016/9/17,13428,19
2016/9/17,12751,20
2016/9/17,12626,21
2016/9/17,12184,22
2016/9/17,11611,23
2016/9/18,10841,0
2016/9/18,10106,1
2016/9/18,9388,2
2016/9/18,8940,3
2016/9/18,8578,4
2016/9/18,8404,5
2016/9/18,8268,6
2016/9/18,8331,7
2016/9/18,8368,8
2016/9/18,8516,9
2016/9/18,9155,10
2016/9/18,9820,11
2016/9/18,10450,12
2016/9/18,10965,13
2016/9/18,11467,14
2016/9/18,11929,15
2016/9/18,12428,16
2016/9/18,12792,17
2016/9/18,13078,18
2016/9/18,13014,19
2016/9/18,12644,20
2016/9/18,12736,21
2016/9/18,12387,22
2016/9/18,11770,23
2016/9/19,10909,0
2016/9/19,10050,1
2016/9/19,9409,2
2016/9/19,9023,3
2016/9/19,8756,4
2016/9/19,8684,5
2016/9/19,8853,6
2016/9/19,9573,7
2016/9/19,10512,8
2016/9/19,11264,9
2016/9/19,11990,10
2016/9/19,12693,11
2016/9/19,13457,12
2016/9/19,14147,13
2016/9/19,14747,14
2016/9/19,15436,15
2016/9/19,15930,16
2016/9/19,16299,17
2016/9/19,16430,18
2016/9/19,15931,19
2016/9/19,15346,20
2016/9/19,15283,21
2016/9/19,14697,22
2016/9/19,13736,23
2016/9/20,12559,0
2016/9/20,11399,1
2016/9/20,10608,2
2016/9/20,10105,3
2016/9/20,9762,4
2016/9/20,9609,5
2016/9/20,9726,6
2016/9/20,10451,7
2016/9/20,11556,8
2016/9/20,12228,9
2016/9/20,13004,10
2016/9/20,13789,11
2016/9/20,14519,12
2016/9/20,15038,13
2016/9/20,15445,14
2016/9/20,15860,15
2016/9/20,16127,16
2016/9/20,16276,17
2016/9/20,16189,18
2016/9/20,15713,19
2016/9/20,14787,20
2016/9/20,14511,21
2016/9/20,13912,22
2016/9/20,12993,23
2016/9/21,11955,0
2016/9/21,10983,1
2016/9/21,10315,2
2016/9/21,9875,3
2016/9/21,9610,4
2016/9/21,9482,5
2016/9/21,9686,6
2016/9/21,10396,7
2016/9/21,11581,8
2016/9/21,12505,9
2016/9/21,12791,10
2016/9/21,12875,11
2016/9/21,13413,12
2016/9/21,13691,13
2016/9/21,13685,14
2016/9/21,13617,15
2016/9/21,13444,16
2016/9/21,13201,17
2016/9/21,13191,18
2016/9/21,13281,19
2016/9/21,13155,20
2016/9/21,13403,21
2016/9/21,13036,22
2016/9/21,12364,23
2016/9/22,11415,0
2016/9/22,10484,1
2016/9/22,9818,2
2016/9/22,9410,3
2016/9/22,9181,4
2016/9/22,9068,5
2016/9/22,9298,6
2016/9/22,9977,7
2016/9/22,11058,8
2016/9/22,11691,9
2016/9/22,12296,10
2016/9/22,12750,11
2016/9/22,13229,12
2016/9/22,13513,13
2016/9/22,13744,14
2016/9/22,14107,15
2016/9/22,14443,16
2016/9/22,14588,17
2016/9/22,14705,18
2016/9/22,14565,19
2016/9/22,14499,20
2016/9/22,14739,21
2016/9/22,14362,22
2016/9/22,13620,23
2016/9/23,12519,0
2016/9/23,11473,1
2016/9/23,10653,2
2016/9/23,10096,3
2016/9/23,9707,4
2016/9/23,9564,5
2016/9/23,9719,6
2016/9/23,10437,7
2016/9/23,11616,8
2016/9/23,12269,9
2016/9/23,12699,10
2016/9/23,13082,11
2016/9/23,13300,12
2016/9/23,13423,13
2016/9/23,13593,14
2016/9/23,13842,15
2016/9/23,13900,16
2016/9/23,13846,17
2016/9/23,13664,18
2016/9/23,13312,19
2016/9/23,13039,20
2016/9/23,13187,21
2016/9/23,12849,22
2016/9/23,12343,23
2016/9/24,11533,0
2016/9/24,10670,1
2016/9/24,9942,2
2016/9/24,9501,3
2016/9/24,9156,4
2016/9/24,8961,5
2016/9/24,8946,6
2016/9/24,9191,7
2016/9/24,9579,8
2016/9/24,9869,9
2016/9/24,10363,10
2016/9/24,10786,11
2016/9/24,11071,12
2016/9/24,11318,13
2016/9/24,11555,14
2016/9/24,11810,15
2016/9/24,12096,16
2016/9/24,12286,17
2016/9/24,12219,18
2016/9/24,11917,19
2016/9/24,11647,20
2016/9/24,11871,21
2016/9/24,11645,22
2016/9/24,11256,23
2016/9/25,10623,0
2016/9/25,10013,1
2016/9/25,9362,2
2016/9/25,8944,3
2016/9/25,8633,4
2016/9/25,8460,5
2016/9/25,8354,6
2016/9/25,8430,7
2016/9/25,8499,8
2016/9/25,8565,9
2016/9/25,9146,10
2016/9/25,9888,11
2016/9/25,10681,12
2016/9/25,11486,13
2016/9/25,12179,14
2016/9/25,13028,15
2016/9/25,13554,16
2016/9/25,13876,17
2016/9/25,13965,18
2016/9/25,13809,19
2016/9/25,13567,20
2016/9/25,13847,21
2016/9/25,13510,22
2016/9/25,12790,23
2016/9/26,11502,0
2016/9/26,10275,1
2016/9/26,9453,2
2016/9/26,8947,3
2016/9/26,8659,4
2016/9/26,8498,5
2016/9/26,8636,6
2016/9/26,9301,7
2016/9/26,10304,8
2016/9/26,10811,9
2016/9/26,11085,10
2016/9/26,11430,11
2016/9/26,11834,12
2016/9/26,11927,13
2016/9/26,11968,14
2016/9/26,12075,15
2016/9/26,12104,16
2016/9/26,12050,17
2016/9/26,11903,18
2016/9/26,11582,19
2016/9/26,11359,20
2016/9/26,11600,21
2016/9/26,11217,22
2016/9/26,10650,23
2016/9/27,9879,0
2016/9/27,9080,1
2016/9/27,8583,2
2016/9/27,8222,3
2016/9/27,8048,4
2016/9/27,7957,5
2016/9/27,8136,6
2016/9/27,8713,7
2016/9/27,9712,8
2016/9/27,10189,9
2016/9/27,10509,10
2016/9/27,10823,11
2016/9/27,11116,12
2016/9/27,11333,13
2016/9/27,11416,14
2016/9/27,11556,15
2016/9/27,11542,16
2016/9/27,11398,17
2016/9/27,11292,18
2016/9/27,11074,19
2016/9/27,11085,20
2016/9/27,11356,21
2016/9/27,11087,22
2016/9/27,10485,23
2016/9/28,9679,0
2016/9/28,8947,1
2016/9/28,8459,2
2016/9/28,8160,3
2016/9/28,8019,4
2016/9/28,7966,5
2016/9/28,8151,6
2016/9/28,8756,7
2016/9/28,9778,8
2016/9/28,10302,9
2016/9/28,10562,10
2016/9/28,10773,11
2016/9/28,10946,12
2016/9/28,10988,13
2016/9/28,10973,14
2016/9/28,10999,15
2016/9/28,10956,16
2016/9/28,10891,17
2016/9/28,10864,18
2016/9/28,10778,19
2016/9/28,10925,20
2016/9/28,11191,21
2016/9/28,10922,22
2016/9/28,10409,23
2016/9/29,9640,0
2016/9/29,9000,1
2016/9/29,8586,2
2016/9/29,8273,3
2016/9/29,8091,4
2016/9/29,8091,5
2016/9/29,8253,6
2016/9/29,8918,7
2016/9/29,10056,8
2016/9/29,10695,9
2016/9/29,11026,10
2016/9/29,11246,11
2016/9/29,11410,12
2016/9/29,11432,13
2016/9/29,11462,14
2016/9/29,11492,15
2016/9/29,11408,16
2016/9/29,11281,17
2016/9/29,11204,18
2016/9/29,11078,19
2016/9/29,11225,20
2016/9/29,11434,21
2016/9/29,11146,22
2016/9/29,10666,23
2016/9/30,9902,0
2016/9/30,9163,1
2016/9/30,8694,2
2016/9/30,8429,3
2016/9/30,8234,4
2016/9/30,8212,5
2016/9/30,8339,6
2016/9/30,8949,7
2016/9/30,10036,8
2016/9/30,10766,9
2016/9/30,11079,10
2016/9/30,11331,11
2016/9/30,11503,12
2016/9/30,11449,13
2016/9/30,11399,14
2016/9/30,11394,15
2016/9/30,11267,16
2016/9/30,11138,17
2016/9/30,11042,18
2016/9/30,10998,19
2016/9/30,11152,20
2016/9/30,11121,21
2016/9/30,10832,22
2016/9/30,10458,23
2016/10/1,9808,0
2016/10/1,9142,1
2016/10/1,8616,2
2016/10/1,8302,3
2016/10/1,8102,4
2016/10/1,7964,5
2016/10/1,7979,6
2016/10/1,8222,7
2016/10/1,8603,8
2016/10/1,8909,9
2016/10/1,9375,10
2016/10/1,9784,11
2016/10/1,9969,12
2016/10/1,10061,13
2016/10/1,9950,14
2016/10/1,9795,15
2016/10/1,9698,16
2016/10/1,9595,17
2016/10/1,9573,18
2016/10/1,9610,19
2016/10/1,9864,20
2016/10/1,10074,21
2016/10/1,9950,22
2016/10/1,9623,23
2016/10/2,9182,0
2016/10/2,8637,1
2016/10/2,8213,2
2016/10/2,7900,3
2016/10/2,7734,4
2016/10/2,7594,5
2016/10/2,7595,6
2016/10/2,7633,7
2016/10/2,7861,8
2016/10/2,7872,9
2016/10/2,8278,10
2016/10/2,8548,11
2016/10/2,8849,12
2016/10/2,9038,13
2016/10/2,9106,14
2016/10/2,9114,15
2016/10/2,9101,16
2016/10/2,9191,17
2016/10/2,9261,18
2016/10/2,9346,19
2016/10/2,9735,20
2016/10/2,10042,21
2016/10/2,9835,22
2016/10/2,9483,23
2016/10/3,9043,0
2016/10/3,8514,1
2016/10/3,8181,2
2016/10/3,7958,3
2016/10/3,7869,4
2016/10/3,7851,5
2016/10/3,8097,6
2016/10/3,8754,7
2016/10/3,9912,8
2016/10/3,10500,9
2016/10/3,10885,10
2016/10/3,11070,11
2016/10/3,11341,12
2016/10/3,11450,13
2016/10/3,11480,14
2016/10/3,11537,15
2016/10/3,11434,16
2016/10/3,11326,17
2016/10/3,11249,18
2016/10/3,11160,19
2016/10/3,11389,20
2016/10/3,11567,21
2016/10/3,11255,22
2016/10/3,10727,23
2016/10/4,9955,0
2016/10/4,9197,1
2016/10/4,8701,2
2016/10/4,8404,3
2016/10/4,8227,4
2016/10/4,8162,5
2016/10/4,8363,6
2016/10/4,9011,7
2016/10/4,10128,8
2016/10/4,10736,9
2016/10/4,11050,10
2016/10/4,11282,11
2016/10/4,11583,12
2016/10/4,11837,13
2016/10/4,11905,14
2016/10/4,12005,15
2016/10/4,12015,16
2016/10/4,12007,17
2016/10/4,11951,18
2016/10/4,11731,19
2016/10/4,11747,20
2016/10/4,12025,21
2016/10/4,11731,22
2016/10/4,11146,23
2016/10/5,10298,0
2016/10/5,9495,1
2016/10/5,8953,2
2016/10/5,8601,3
2016/10/5,8432,4
2016/10/5,8378,5
2016/10/5,8550,6
2016/10/5,9217,7
2016/10/5,10384,8
2016/10/5,10960,9
2016/10/5,11430,10
2016/10/5,11835,11
2016/10/5,12289,12
2016/10/5,12387,13
2016/10/5,12510,14
2016/10/5,12639,15
2016/10/5,12970,16
2016/10/5,13030,17
2016/10/5,13006,18
2016/10/5,12736,19
2016/10/5,12650,20
2016/10/5,12673,21
2016/10/5,12234,22
2016/10/5,11479,23
2016/10/6,10562,0
2016/10/6,9695,1
2016/10/6,9067,2
2016/10/6,8703,3
2016/10/6,8498,4
2016/10/6,8401,5
2016/10/6,8601,6
2016/10/6,9347,7
2016/10/6,10526,8
2016/10/6,11316,9
2016/10/6,11678,10
2016/10/6,11920,11
2016/10/6,12105,12
2016/10/6,12139,13
2016/10/6,12348,14
2016/10/6,12444,15
2016/10/6,12345,16
2016/10/6,12343,17
2016/10/6,12308,18
2016/10/6,12193,19
2016/10/6,12451,20
2016/10/6,12496,21
2016/10/6,12196,22
2016/10/6,11639,23
2016/10/7,10825,0
2016/10/7,9997,1
2016/10/7,9411,2
2016/10/7,9069,3
2016/10/7,8690,4
2016/10/7,8621,5
2016/10/7,8789,6
2016/10/7,9399,7
2016/10/7,10473,8
2016/10/7,11015,9
2016/10/7,11541,10
2016/10/7,11864,11
2016/10/7,12188,12
2016/10/7,11994,13
2016/10/7,11722,14
2016/10/7,11445,15
2016/10/7,11245,16
2016/10/7,11008,17
2016/10/7,10791,18
2016/10/7,10618,19
2016/10/7,10732,20
2016/10/7,10837,21
2016/10/7,10527,22
2016/10/7,10095,23
2016/10/8,9489,0
2016/10/8,8766,1
2016/10/8,8225,2
2016/10/8,7984,3
2016/10/8,7694,4
2016/10/8,7589,5
2016/10/8,7653,6
2016/10/8,7886,7
2016/10/8,8274,8
2016/10/8,8463,9
2016/10/8,8828,10
2016/10/8,9072,11
2016/10/8,9200,12
2016/10/8,9292,13
2016/10/8,9266,14
2016/10/8,9134,15
2016/10/8,9138,16
2016/10/8,9106,17
2016/10/8,9070,18
2016/10/8,9110,19
2016/10/8,9441,20
2016/10/8,9695,21
2016/10/8,9505,22
2016/10/8,9227,23
2016/10/9,8797,0
2016/10/9,8290,1
2016/10/9,7904,2
2016/10/9,7641,3
2016/10/9,7458,4
2016/10/9,7359,5
2016/10/9,7333,6
2016/10/9,7466,7
2016/10/9,7662,8
2016/10/9,7691,9
2016/10/9,8006,10
2016/10/9,8334,11
2016/10/9,8525,12
2016/10/9,8676,13
2016/10/9,8758,14
2016/10/9,8799,15
2016/10/9,8819,16
2016/10/9,8831,17
2016/10/9,8871,18
2016/10/9,8931,19
2016/10/9,9376,20
2016/10/9,9665,21
2016/10/9,9453,22
2016/10/9,9160,23
2016/10/10,8789,0
2016/10/10,8293,1
2016/10/10,7938,2
2016/10/10,7691,3
2016/10/10,7646,4
2016/10/10,7606,5
2016/10/10,7832,6
2016/10/10,8394,7
2016/10/10,9388,8
2016/10/10,9859,9
2016/10/10,10162,10
2016/10/10,10448,11
2016/10/10,10724,12
2016/10/10,10892,13
2016/10/10,11005,14
2016/10/10,11116,15
2016/10/10,11130,16
2016/10/10,11054,17
2016/10/10,10994,18
2016/10/10,10889,19
2016/10/10,11246,20
2016/10/10,11288,21
2016/10/10,10969,22
2016/10/10,10431,23
2016/10/11,9747,0
2016/10/11,9066,1
2016/10/11,8608,2
2016/10/11,8313,3
2016/10/11,7953,4
2016/10/11,7938,5
2016/10/11,8140,6
2016/10/11,8759,7
2016/10/11,9855,8
2016/10/11,10406,9
2016/10/11,10731,10
2016/10/11,11015,11
2016/10/11,11227,12
2016/10/11,11332,13
2016/10/11,11427,14
2016/10/11,11568,15
2016/10/11,11606,16
2016/10/11,11553,17
2016/10/11,11495,18
2016/10/11,11347,19
2016/10/11,11552,20
2016/10/11,11635,21
2016/10/11,11272,22
2016/10/11,10697,23
2016/10/12,9938,0
2016/10/12,9197,1
2016/10/12,8652,2
2016/10/12,8319,3
2016/10/12,8146,4
2016/10/12,8112,5
2016/10/12,8314,6
2016/10/12,8959,7
2016/10/12,10083,8
2016/10/12,10604,9
2016/10/12,10959,10
2016/10/12,11261,11
2016/10/12,11524,12
2016/10/12,11612,13
2016/10/12,11665,14
2016/10/12,11589,15
2016/10/12,11482,16
2016/10/12,11405,17
2016/10/12,11222,18
2016/10/12,11006,19
2016/10/12,11125,20
2016/10/12,11074,21
2016/10/12,10782,22
2016/10/12,10248,23
2016/10/13,9489,0
2016/10/13,8805,1
2016/10/13,8352,2
2016/10/13,8035,3
2016/10/13,7871,4
2016/10/13,7868,5
2016/10/13,8083,6
2016/10/13,8747,7
2016/10/13,9890,8
2016/10/13,10419,9
2016/10/13,10615,10
2016/10/13,10703,11
2016/10/13,10755,12
2016/10/13,10735,13
2016/10/13,10700,14
2016/10/13,10725,15
2016/10/13,10650,16
2016/10/13,10541,17
2016/10/13,10486,18
2016/10/13,10425,19
2016/10/13,10861,20
2016/10/13,11006,21
2016/10/13,10764,22
2016/10/13,10323,23
2016/10/14,9607,0
2016/10/14,8950,1
2016/10/14,8489,2
2016/10/14,8191,3
2016/10/14,8044,4
2016/10/14,8012,5
2016/10/14,8210,6
2016/10/14,8836,7
2016/10/14,9942,8
2016/10/14,10466,9
2016/10/14,10612,10
2016/10/14,10705,11
2016/10/14,10823,12
2016/10/14,10846,13
2016/10/14,10834,14
2016/10/14,10887,15
2016/10/14,10815,16
2016/10/14,10691,17
2016/10/14,10595,18
2016/10/14,10475,19
2016/10/14,10805,20
2016/10/14,10828,21
2016/10/14,10668,22
2016/10/14,10376,23
2016/10/15,9772,0
2016/10/15,9184,1
2016/10/15,8619,2
2016/10/15,8325,3
2016/10/15,8075,4
2016/10/15,7923,5
2016/10/15,7959,6
2016/10/15,8185,7
2016/10/15,8667,8
2016/10/15,8973,9
2016/10/15,9334,10
2016/10/15,9685,11
2016/10/15,9843,12
2016/10/15,9971,13
2016/10/15,9921,14
2016/10/15,9847,15
2016/10/15,9771,16
2016/10/15,9806,17
2016/10/15,9748,18
2016/10/15,9722,19
2016/10/15,10216,20
2016/10/15,10378,21
2016/10/15,10213,22
2016/10/15,9837,23
2016/10/16,9312,0
2016/10/16,8908,1
2016/10/16,8521,2
2016/10/16,8230,3
2016/10/16,8031,4
2016/10/16,7944,5
2016/10/16,7885,6
2016/10/16,7995,7
2016/10/16,8167,8
2016/10/16,8404,9
2016/10/16,8660,10
2016/10/16,8955,11
2016/10/16,9188,12
2016/10/16,9540,13
2016/10/16,9684,14
2016/10/16,9725,15
2016/10/16,9744,16
2016/10/16,9839,17
2016/10/16,9941,18
2016/10/16,10139,19
2016/10/16,10658,20
2016/10/16,10931,21
2016/10/16,10711,22
2016/10/16,10346,23
2016/10/17,9798,0
2016/10/17,9239,1
2016/10/17,8929,2
2016/10/17,8647,3
2016/10/17,8505,4
2016/10/17,8428,5
